id 2gis;id родителя;Наименование;Емайл;Телефон1;Телефон2;Сайт;Соц. сети VK;Соц. сети одноклассники;Соц. сети Insagram;Соц. сети Facebook;Соц. сети youtube;Адрес;Долгота;Широта;geometry
70000001034029100;70000001034029100;Пункт приема кабеля;;74951751670;;;https://vk.com/priyemkabelya;;;https://facebook.com/priyemkabelya;;Россия, Москва, Севанская улица, 29с2;37.643282;55.62357;POINT(37.643282 55.62357)
70000001034040700;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Московская область, Одинцово, улица Маршала Неделина, 9;37.270436;55.67492;POINT(37.270436 55.67492)
70000001034046300;70000001029164400;Эко-бокс;;;;ecobox.ru;;;;;;Россия, Московская область, Люберцы, посёлок Калинина, 11;37.879458;55.688847;POINT(37.879458 55.688847)
70000001034061800;70000001034943600;Вторбаза;;74991123746;;vtorbaza.com;;;;;;Россия, Москва, Фармацевтический проезд, 3;37.517159;55.833607;POINT(37.517159 55.833607)
70000001034061800;70000001034061800;Акрон Холдинг;;79299121338;79295207355;akron-holding.ru;;;;;;Россия, Москва, Южнопортовая улица, 42с9;37.712964;55.694008;POINT(37.712964 55.694008)
70000001034063300;70000001024080000;Медник Консалтинг;;74952041624;;mednic.ru;;;;https://facebook.com/mednic.ru;;Россия, Москва, 3-й Силикатный проезд, 6к1с11;37.502067;55.768689;POINT(37.502067 55.768689)
70000001034094900;70000001034094900;Алмет;;74959970959;79859970959;scrapmet.ru;;;;;;Россия, Москва, Южнопортовая улица, 42с10;37.712309;55.694479;POINT(37.712309 55.694479)
70000001034140900;70000001034140900;Пункт приема металла;;79031133901;;;;;;;;Россия, Московская область, Пушкино, Кудринское шоссе, 2с3;37.85665;55.995005;POINT(37.85665 55.995005)
70000001034146700;70000001034146700;Пункт приема металлолома;;79295698636;;;;;;;;Россия, Москва, Остаповский проезд, 24с3;37.715462;55.71842;POINT(37.715462 55.71842)
70000001034173000;70000001020576900;Росметлом;;74955653819;;rosmet-lom.ru;https://vk.com/rosmetlom;;;;;Россия, Московская область, Химки, Рабочая улица, 1;37.424812;55.908258;POINT(37.424812 55.908258)
70000001034173100;70000001034173100;Лидерресурс;;79251800486;+7 (495) 7970034;ooo-liderresurs.ru;;;;;;Россия, Московская область, Химки, Заводская улица, 14;37.435834;55.901667;POINT(37.435834 55.901667)
70000001034173200;70000001022942500;Ставмет;stavmet@mail.ru;79258666611;;stavmet.com;https://vk.com/stavmet_com;;https://instagram.com/stavmet_com;https://facebook.com/stavmetcom;;Россия, Москва, 3-й Угрешский проезд, 11с6;37.700954;55.712294;POINT(37.700954 55.712294)
70000001034232000;70000001034232000;Шиномонтажная мастерская;;79671880008;;;;;;;;Россия, Москва, улица Верхние Поля, 55с1;37.800676;55.658896;POINT(37.800676 55.658896)
70000001034273500;70000001034273500;Фирма комтэск;;;;;;;;;;Россия, Московская область, Пушкино, Кудринское шоссе, 2;37.857414;55.995221;POINT(37.857414 55.995221)
70000001034274100;70000001034274100;Пункт приема;;79684041638;79035358340;oooecon.ru;;;;;;Россия, Московская область, Пушкино, Учинская улица, 23;37.846957;55.99799;POINT(37.846957 55.99799)
70000001034296000;4504137598376120;ЖД-Сплав;;;;metallapriem.ru;;;;;;Россия, Москва, Ставропольская улица, 82с10;37.792654;55.676443;POINT(37.792654 55.676443)
70000001034296300;70000001022530400;Вторметалл;;79267465802;;sao-vtormet.ru;;;;;;Россия, Московская область, городской округ Солнечногорск, деревня Брёхово, улица Берёзовая Аллея, 13;37.18825;55.938178;POINT(37.18825 55.938178)
70000001034297700;70000001034297700;Пункт приема металлолома;;;;;;;;;;Россия, Москва, 2-й Южнопортовый проезд, 6А;37.674193;55.701232;POINT(37.674193 55.701232)
70000001034306500;70000001034306500;Метэк;;79629388198;;;;;;;;Россия, Московская область, Истра, улица Панфилова, 46;36.840143;55.914539;POINT(36.840143 55.914539)
70000001034320100;70000001022942500;Ставмет;stavmet@mail.ru;79258666611;;stavmet.com;https://vk.com/stavmet_com;;https://instagram.com/stavmet_com;https://facebook.com/stavmetcom;;Россия, Москва, Окская улица, 40;37.773538;55.716275;POINT(37.773538 55.716275)
70000001034331300;70000001034331300;Пункт приема цветного металла;;;;;;;;;;Россия, Московская область, Истра, 2-я Первомайская улица, 1;36.833029;55.913066;POINT(36.833029 55.913066)
70000001034331400;4504136498412820;Орис Пром;;88005551415;;www.orisprom.ru;;;https://instagram.com/oris_painted_rubber_crumb;;https://youtube.com/channel/UCu2OsSUlyrL1EuBqF9lsjcQ;Россия, Московская область, Истра, Вокзальная улица, 1;36.830558;55.910553;POINT(36.830558 55.910553)
70000001034332300;70000001034332300;Пункт приема цветного металла;;;;;;;;;;Россия, Московская область, Истра, 2-я Первомайская улица, 4;36.831699;55.910135;POINT(36.831699 55.910135)
70000001034346400;70000001029922900;Компания по приему лома;;79267520262;;;;;;;;Россия, Москва, Самаркандский бульвар, вл1к5;37.831883;55.705843;POINT(37.831883 55.705843)
70000001034364400;70000001027167200;ТЗК МЕТАЛТРЕЙД;;74992882468;;lom.msk.ru;;;;;;Россия, Московская область, Люберцы, Транспортная улица, 9с1;37.919559;55.675565;POINT(37.919559 55.675565)
70000001034375000;4504137598593800;МетКом;;79269705029;;;;;;;;Россия, Московская область, Одинцово, улица 1905 года, 2;37.321308;55.679433;POINT(37.321308 55.679433)
70000001034382100;70000001034382100;Пункт приема металла;;79263696022;;;;;;;;Россия, Москва, Иловайская улица, 18;37.72113;55.661206;POINT(37.72113 55.661206)
70000001034386500;70000001029922900;Компания по приему лома;;79253073494;79032559330;;;;;;;Россия, Москва, улица Нижние Поля, 16с2;37.734479;55.659668;POINT(37.734479 55.659668)
70000001034397300;70000001034397300;Пункт приема металлолома;;;;;;;;;;Россия, Московская область, Химки, Вашутинское шоссе, вл30;37.424183;55.918086;POINT(37.424183 55.918086)
70000001034397300;4504137598593800;МетКом;;79256148820;;;;;;;;Россия, Московская область, Химки, Рабочая улица, 1с2;37.42695;55.906996;POINT(37.42695 55.906996)
70000001034418000;70000001029922900;Компания по приему лома;;79268970676;;;;;;;;Россия, Московская область, Балашиха, микрорайон Кучино, Южная улица, 11;37.949176;55.745929;POINT(37.949176 55.745929)
70000001034419000;70000001034419000;Пункт приема металлолома;;79067428728;79067429806;;;;;;;Россия, Московская область, Балашиха, микрорайон Салтыковка, Окольная улица, 11;37.89331;55.750803;POINT(37.89331 55.750803)
70000001034467500;70000001034467500;Втормет-Видное;;79104704429;79162203413;;;;;;;Россия, Московская область, Ленинский городской округ, Видное, Южная промзона, вл8с1;37.765399;55.541306;POINT(37.765399 55.541306)
70000001034477600;70000001034477600;Пункт приема металлолома;;79060624161;;;;;;;;Россия, Москва, Деловая улица, 11к2с2;37.644378;55.632184;POINT(37.644378 55.632184)
70000001034483400;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Байкальская улица, 31;37.808321;55.81778;POINT(37.808321 55.81778)
70000001034557800;4504137598376120;ЖД-Сплав;;;;metallapriem.ru;;;;;;Россия, Москва, Красноярская улица, 16с5;37.83509;55.820774;POINT(37.83509 55.820774)
70000001034595300;70000001034595300;АВ Металл;;79175645517;;;;;;https://facebook.com/209008430038001;;Россия, Москва, Брянская улица, 32с9;37.559784;55.74558;POINT(37.559784 55.74558)
70000001034659900;4504136498444830;TELE2;;88005550611;;www.tele2.ru;https://vk.com/tele2;https://ok.ru/group/tele2;https://instagram.com/tele2russia;https://facebook.com/tele2russia;;Россия, Москва, Ленинский проспект, 109;37.511445;55.663842;POINT(37.511445 55.663842)
70000001034680100;70000001034680100;Русская Сырьевая Компания;;74956859478;79067121156;www.rusrescom.ru;;;;;;Россия, Москва, Щёлковское шоссе, 23А;37.771939;55.808634;POINT(37.771939 55.808634)
70000001034716000;70000001027882300;Гиперсталь;;74954095225;;giperstal.ru;https://vk.com/giperstal;;https://instagram.com/giperstal.ru;https://facebook.com/giperstal;;Россия, Москва, Рябиновая улица, 46А/1Б;37.42978;55.672864;POINT(37.42978 55.672864)
70000001034722800;70000001027167200;ТЗК МЕТАЛТРЕЙД;;74992882468;;lom.msk.ru;;;;;;Россия, Москва, улица Маршала Прошлякова, вл17с1;37.384684;55.788778;POINT(37.384684 55.788778)
70000001034848700;70000001034848700;Вторпромсырье;;79652598260;;вторпромсырье.рф;;;;;;Россия, Москва, Алтуфьевское шоссе, 53с7;37.580364;55.872309;POINT(37.580364 55.872309)
70000001034869000;70000001034848700;Вторпромсырье;;79652598260;;вторпромсырье.рф;;;;;;Россия, Московская область, Мытищи, проезд № 4530, вл4с2;37.762516;55.938188;POINT(37.762516 55.938188)
70000001034869100;70000001034848700;Вторпромсырье;;79652598260;;вторпромсырье.рф;;;;;;Россия, Московская область, Подольск, Нефтебазовский проезд, 9;37.578109;55.46706;POINT(37.578109 55.46706)
70000001034869200;70000001034848700;Вторпромсырье;;79652598260;;вторпромсырье.рф;;;;;;Россия, Москва, Вагоноремонтная улица, 10Ас23;37.526025;55.902495;POINT(37.526025 55.902495)
